,x,y,target
0,-0.009980243630707264,2.015333890914917,0.0
1,-22.4249267578125,35.977352142333984,1.0
2,-33.68100357055664,29.08160400390625,1.0
3,14.406266212463379,-38.1181755065918,0.0
4,-31.643352508544922,42.781005859375,1.0
5,10.474635124206543,-27.3712215423584,0.0
6,51.418277740478516,-20.81686782836914,0.0
7,-10.393689155578613,9.091944694519043,0.0
8,4.2548933029174805,-14.309556007385254,0.0
9,40.745994567871094,3.4382660388946533,0.0
10,-27.711380004882812,-28.075115203857422,0.0
11,7.4945549964904785,-8.06278133392334,0.0
12,34.851158142089844,5.235392093658447,1.0
13,2.8682644367218018,-50.83321762084961,0.0
14,-19.668729782104492,22.954416275024414,1.0
15,-7.46277379989624,12.039475440979004,0.0
16,10.728870391845703,-49.45502471923828,0.0
17,18.50848960876465,-1.2524832487106323,0.0
18,-12.228447914123535,66.3273696899414,1.0
19,-10.707854270935059,-5.096218585968018,0.0
20,-18.884859085083008,58.20161437988281,1.0
21,51.99446105957031,-19.502973556518555,0.0
22,-4.471385955810547,-73.40153503417969,0.0
23,11.612086296081543,-34.429447174072266,0.0
24,-0.725853681564331,1.8808914422988892,1.0
25,5.435564994812012,-38.02606964111328,0.0
26,-2.0003323554992676,-63.117958068847656,0.0
27,22.507591247558594,-17.238298416137695,0.0
28,-27.737831115722656,50.67979049682617,1.0
29,-18.9169921875,42.044227600097656,1.0
30,8.26964282989502,-31.470325469970703,0.0
31,-14.89229965209961,64.90201568603516,0.0
32,53.28382873535156,-19.23865509033203,0.0
33,2.0259597301483154,20.16425323486328,1.0
34,33.51774215698242,-16.768484115600586,0.0
35,-10.281221389770508,47.6893310546875,1.0
36,51.96688461303711,-20.929534912109375,0.0
37,8.900049209594727,-49.72400665283203,0.0
38,-4.0400590896606445,-72.72952270507812,0.0
39,11.896515846252441,-48.81420135498047,0.0
40,10.96059799194336,55.34336853027344,1.0
41,7.683955669403076,-35.12559127807617,0.0
42,-1.4421322345733643,20.370058059692383,1.0
43,-14.090771675109863,58.66964340209961,1.0
44,-24.509065628051758,43.81092834472656,0.0
45,7.2114715576171875,-6.71440315246582,0.0
46,-10.632604598999023,44.7979621887207,1.0
47,-20.24616813659668,58.03964614868164,1.0
48,21.91086196899414,-21.661670684814453,1.0
49,14.029168128967285,62.554908752441406,1.0
50,-12.172691345214844,-13.90013599395752,0.0
51,0.17703856527805328,18.81262969970703,1.0
52,-18.2021541595459,-28.652313232421875,0.0
53,-34.55683898925781,10.444831848144531,0.0
54,-3.8696937561035156,57.74789810180664,1.0
55,33.31187438964844,-34.919212341308594,0.0
56,-5.885018348693848,28.593538284301758,1.0
57,-29.871204376220703,6.068492412567139,0.0
58,10.068114280700684,54.06262969970703,1.0
59,-20.47610855102539,-45.04277420043945,0.0
60,-2.2639312744140625,-63.756492614746094,0.0
61,22.627727508544922,23.567296981811523,1.0
62,-1.0301640033721924,-67.4532470703125,0.0
63,4.360714912414551,-14.726104736328125,0.0
64,-3.7931201457977295,-60.78974914550781,0.0
65,-18.667699813842773,-41.56614303588867,0.0
66,-27.220359802246094,3.4077682495117188,0.0
67,-7.468618392944336,-7.667924404144287,0.0
68,28.78185272216797,24.568809509277344,0.0
69,21.949800491333008,-13.886187553405762,0.0
70,36.99923324584961,-32.18043899536133,0.0
71,-1.789263367652893,2.0237441062927246,0.0
72,34.46834182739258,-14.536395072937012,0.0
73,53.918235778808594,-19.456809997558594,0.0
