,x,y,target
0,16.68143081665039,13.277129173278809,0.0
1,46.65428924560547,-28.627880096435547,1.0
2,21.900463104248047,-35.977439880371094,1.0
3,-36.51454162597656,14.597668647766113,0.0
4,31.429805755615234,-19.419504165649414,1.0
5,0.1956743597984314,-5.061981201171875,0.0
6,-74.32787322998047,27.43470001220703,0.0
7,36.10253143310547,-6.93020486831665,0.0
8,-8.711028099060059,3.5858588218688965,0.0
9,11.03012752532959,16.073009490966797,0.0
10,-7.316079139709473,-6.7167768478393555,0.0
11,18.452022552490234,30.383377075195312,0.0
12,55.451900482177734,-19.768970489501953,1.0
13,-15.150675773620605,34.37193298339844,0.0
14,22.87335968017578,-35.53089904785156,1.0
15,51.97794723510742,-21.48522186279297,0.0
16,-4.244333267211914,29.247413635253906,0.0
17,-0.2365158200263977,38.29827117919922,0.0
18,15.432985305786133,-52.81535339355469,1.0
19,7.86804723739624,-11.352150917053223,0.0
20,25.799373626708984,-28.083616256713867,1.0
21,-75.28620910644531,28.552576065063477,0.0
22,-61.365657806396484,2.4139041900634766,0.0
23,9.633170127868652,33.76943588256836,0.0
24,-32.86136245727539,-32.11308288574219,1.0
25,-28.93458366394043,24.185626983642578,0.0
26,-19.629920959472656,28.87757682800293,0.0
27,-34.109779357910156,-6.712263107299805,0.0
28,-7.7256317138671875,-12.634727478027344,1.0
29,-40.44436264038086,40.761940002441406,1.0
30,-24.733232498168945,10.234883308410645,0.0
31,31.498632431030273,14.829651832580566,0.0
32,-74.85798645019531,30.195112228393555,0.0
33,4.180973529815674,-29.163095474243164,1.0
34,-23.869680404663086,43.198936462402344,0.0
35,22.703664779663086,-5.544107913970947,1.0
36,-76.33519744873047,29.854854583740234,0.0
37,-12.57829475402832,38.24292755126953,0.0
38,-58.875431060791016,3.9618966579437256,0.0
39,2.68125057220459,27.25049591064453,0.0
40,68.48924255371094,2.5845725536346436,1.0
41,-34.13532638549805,13.224281311035156,0.0
42,11.471038818359375,61.312416076660156,1.0
43,3.106189489364624,-39.610328674316406,1.0
44,-19.694168090820312,-12.18591022491455,0.0
45,-7.201066970825195,-0.8938814997673035,0.0
46,-48.0838737487793,-26.86408042907715,1.0
47,55.21736526489258,23.091552734375,1.0
48,-24.288253784179688,-3.0124802589416504,1.0
49,-49.290008544921875,-31.275184631347656,1.0
