,x,y,target
0,-28.72881507873535,-17.709156036376953,1.0
1,24.751094818115234,32.84859085083008,0.0
2,0.7826147675514221,-30.78253173828125,1.0
3,53.535980224609375,-19.583980560302734,0.0
4,21.254655838012695,-21.478618621826172,0.0
5,-49.406585693359375,8.050357818603516,1.0
6,-43.16499328613281,-17.953948974609375,1.0
7,3.8877177238464355,27.687387466430664,0.0
8,6.948948860168457,-5.18256950378418,1.0
9,35.350830078125,27.43718719482422,1.0
10,52.15869140625,-9.253912925720215,1.0
11,-24.516752243041992,14.890833854675293,0.0
12,13.806262016296387,45.85226821899414,0.0
13,40.277496337890625,-5.192217826843262,1.0
14,1.3419357538223267,32.838218688964844,0.0
15,22.00119400024414,12.824320793151855,1.0
16,-10.681778907775879,-16.599143981933594,1.0
17,5.557478904724121,-10.326186180114746,0.0
18,17.195341110229492,-15.57091999053955,0.0
19,20.730504989624023,-37.029624938964844,0.0
20,20.39514923095703,50.57972717285156,0.0
21,28.965044021606445,-1.2376716136932373,0.0
22,37.78899383544922,-8.837303161621094,1.0
23,0.4822006821632385,46.03557205200195,1.0
24,-16.559165954589844,-36.11629104614258,1.0
25,-17.17449378967285,14.234960556030273,0.0
26,-9.995475769042969,-47.078243255615234,0.0
27,-11.754833221435547,-55.8057746887207,0.0
28,-17.872703552246094,35.15666580200195,0.0
29,-0.6664018630981445,40.584449768066406,1.0
30,-18.882816314697266,19.997461318969727,0.0
31,-32.65758514404297,34.77949142456055,1.0
32,-35.98973083496094,-2.963176727294922,0.0
33,27.127077102661133,55.78264617919922,0.0
34,7.177289009094238,5.3140435218811035,1.0
35,12.061519622802734,10.347938537597656,1.0
36,-37.01856994628906,-11.540034294128418,0.0
37,-27.09579086303711,14.457324981689453,0.0
38,18.20172119140625,-37.50016403198242,0.0
39,-46.309696197509766,-16.85491943359375,1.0
40,-15.03674602508545,10.880093574523926,0.0
41,-16.737276077270508,33.06991195678711,1.0
42,-22.264772415161133,27.57835578918457,1.0
43,-14.885644912719727,15.01649284362793,0.0
44,2.6716184616088867,11.616593360900879,0.0
45,-33.64724349975586,-0.6279960870742798,0.0
46,30.554994583129883,22.91611671447754,0.0
47,15.169066429138184,21.938865661621094,1.0
48,-11.333406448364258,-35.36275100708008,0.0
49,-41.82280731201172,13.480866432189941,1.0
50,-32.815673828125,2.4888617992401123,1.0
51,-40.496299743652344,0.3161669969558716,1.0
52,-4.971603870391846,16.299936294555664,0.0
53,35.81361770629883,-30.31231689453125,0.0
54,-18.883365631103516,-5.349089622497559,0.0
55,-24.525901794433594,27.62804412841797,0.0
56,26.840896606445312,44.89906692504883,0.0
57,12.699782371520996,-9.275960922241211,0.0
58,-37.714561462402344,6.914504528045654,1.0
59,42.8582649230957,-4.2157158851623535,1.0
60,43.965274810791016,3.655709743499756,1.0
61,42.39936065673828,-24.896501541137695,0.0
62,-11.253576278686523,5.389926910400391,1.0
63,35.05197525024414,25.621673583984375,1.0
64,-10.33089542388916,-46.201072692871094,0.0
65,-13.025715827941895,-28.66899871826172,1.0
66,18.290388107299805,-12.377821922302246,1.0
67,12.103119850158691,-32.32460403442383,0.0
68,2.5481529235839844,27.62373161315918,0.0
69,30.22176170349121,-29.099931716918945,1.0
70,-44.22833251953125,-4.6108078956604,0.0
71,25.645727157592773,20.679012298583984,0.0
72,-23.200366973876953,11.776278495788574,0.0
73,36.677650451660156,37.90013122558594,1.0
74,-1.3227182626724243,-7.053771018981934,0.0
75,1.2121256589889526,31.30182456970215,0.0
76,-24.450820922851562,37.914756774902344,1.0
77,-46.526824951171875,-4.45712423324585,1.0
78,-38.733245849609375,7.345006465911865,1.0
79,-18.45013999938965,-24.3172550201416,0.0
80,-10.65246868133545,-69.16119384765625,0.0
81,21.91823959350586,3.9904820919036865,1.0
82,-39.411109924316406,-22.36884307861328,1.0
83,-52.24781036376953,-16.078365325927734,1.0
84,-39.24094009399414,13.949088096618652,0.0
85,-30.32533836364746,31.80182647705078,0.0
86,-27.341646194458008,28.052814483642578,0.0
87,2.2492318153381348,33.91124725341797,0.0
88,4.560722827911377,26.18546485900879,0.0
89,24.17577362060547,40.53171920776367,0.0
90,13.821502685546875,20.467134475708008,1.0
91,19.32359504699707,-36.302459716796875,0.0
92,51.13483428955078,-14.534482955932617,0.0
93,-10.949749946594238,-68.65216064453125,0.0
94,48.86483383178711,-19.095409393310547,1.0
95,-35.08013916015625,-5.970976829528809,1.0
96,6.240210056304932,17.274682998657227,0.0
97,13.82262897491455,-47.127132415771484,0.0
98,-0.7294400334358215,43.81959915161133,1.0
99,-32.8942756652832,1.2025073766708374,1.0
100,38.32254409790039,-22.766355514526367,0.0
101,24.304304122924805,-4.451221466064453,0.0
102,38.14169692993164,7.919929504394531,0.0
103,-22.73899269104004,25.89932632446289,1.0
104,30.994112014770508,-12.671342849731445,1.0
105,-27.742271423339844,-5.074361801147461,1.0
106,-3.1864492893218994,-42.790077209472656,1.0
107,-28.231691360473633,-21.076690673828125,1.0
108,-22.088991165161133,-4.617950439453125,0.0
109,21.271228790283203,-10.111242294311523,0.0
110,14.041450500488281,47.27622985839844,0.0
111,17.956207275390625,0.2264048457145691,0.0
112,-6.692531585693359,-69.39004516601562,0.0
113,-0.6138033866882324,-19.83443832397461,0.0
114,9.307881355285645,20.299713134765625,0.0
115,16.466083526611328,-35.95378494262695,0.0
116,-7.635336875915527,-4.945803165435791,0.0
117,-2.659214735031128,-14.474644660949707,1.0
118,7.974117755889893,-23.18843650817871,0.0
119,8.43758487701416,-13.356474876403809,1.0
120,-35.42243194580078,36.91291809082031,0.0
121,-7.128294944763184,14.720183372497559,0.0
122,-60.82911682128906,8.923606872558594,1.0
123,41.49616622924805,19.136838912963867,0.0
124,-49.52373504638672,11.115958213806152,1.0
125,-19.48810386657715,-20.58423614501953,0.0
126,16.91185188293457,32.31561279296875,0.0
127,-38.74757385253906,20.274993896484375,0.0
128,-38.32780838012695,-20.141218185424805,1.0
129,-21.248981475830078,-29.222963333129883,1.0
130,12.072346687316895,-23.248050689697266,0.0
131,20.424001693725586,51.23823547363281,0.0
132,-5.252182483673096,18.8291015625,0.0
133,-44.45990753173828,-13.949347496032715,0.0
134,-33.534820556640625,37.92890548706055,0.0
135,22.230621337890625,28.820009231567383,1.0
136,30.90833854675293,40.19759750366211,0.0
137,8.599396705627441,19.6661376953125,0.0
138,41.70420455932617,16.45218276977539,0.0
139,-49.81196594238281,12.83741569519043,0.0
140,23.10497283935547,47.75445556640625,0.0
141,-1.8678995370864868,22.549209594726562,0.0
142,-38.89460754394531,7.294266223907471,0.0
143,-22.74919891357422,19.895437240600586,0.0
144,36.58722686767578,-26.80855369567871,1.0
145,-5.237494468688965,-38.384132385253906,0.0
146,32.66649627685547,-7.190314292907715,1.0
147,32.11674118041992,-12.86945629119873,1.0
148,-33.09898376464844,-18.5963191986084,0.0
149,-22.516010284423828,-15.815295219421387,1.0
150,-49.484107971191406,-14.658181190490723,1.0
151,-49.79684066772461,-5.572486877441406,1.0
152,-38.86020278930664,20.338918685913086,0.0
153,-49.29109191894531,-22.131561279296875,0.0
154,3.1136648654937744,-12.955421447753906,0.0
155,26.31049346923828,-26.175649642944336,0.0
156,-2.275176763534546,19.178762435913086,0.0
157,-10.949749946594238,-68.65216064453125,0.0
158,45.83111572265625,-23.72749137878418,0.0
159,-18.31103515625,22.598468780517578,1.0
160,4.901048183441162,1.468179702758789,1.0
161,8.335254669189453,-0.6777469515800476,1.0
162,-1.7969863414764404,3.089916706085205,1.0
163,32.45463562011719,-12.896866798400879,1.0
164,-33.060054779052734,-17.313085556030273,1.0
165,-15.944645881652832,-23.53191375732422,0.0
166,35.49421310424805,12.649238586425781,0.0
167,-10.705436706542969,21.43316078186035,0.0
168,-10.193306922912598,-16.049901962280273,1.0
169,34.513065338134766,8.706221580505371,0.0
170,6.1247878074646,20.23973846435547,0.0
171,51.75775909423828,-13.811497688293457,0.0
172,0.5889813899993896,-29.349702835083008,1.0
173,-28.767642974853516,2.6039416790008545,1.0
174,19.718534469604492,-5.0997700691223145,0.0
