,x,y,target
0,-47.15666961669922,-19.849010467529297,0.0
1,22.352821350097656,-66.180419921875,0.0
2,-67.56254577636719,4.1867780685424805,0.0
3,-75.85034942626953,41.28135681152344,0.0
4,79.11872100830078,-1.8304986953735352,1.0
5,64.49436950683594,-35.4926872253418,0.0
6,-71.12657165527344,-5.511622905731201,0.0
7,-54.76058578491211,-55.03324508666992,1.0
8,-49.10722732543945,-54.18686294555664,0.0
9,-10.310172080993652,-31.970972061157227,0.0
10,-17.928951263427734,33.10791778564453,0.0
11,-5.749876976013184,13.82116413116455,0.0
12,1.1533138751983643,-85.74071502685547,0.0
13,74.12358856201172,17.809825897216797,0.0
14,-4.696516990661621,16.526220321655273,0.0
15,33.50527572631836,10.676618576049805,0.0
16,-52.00725555419922,-11.826051712036133,0.0
17,49.56792068481445,41.7179069519043,0.0
18,-54.00837326049805,21.06734275817871,0.0
19,30.360774993896484,16.150135040283203,0.0
20,32.753475189208984,-36.582584381103516,0.0
21,45.20230484008789,33.32094192504883,1.0
22,17.025882720947266,-0.3870190382003784,0.0
23,-28.881803512573242,44.52037048339844,0.0
24,46.06349563598633,20.63703727722168,0.0
25,-55.4564323425293,21.99822235107422,0.0
26,-17.412906646728516,5.493717670440674,0.0
27,49.962318420410156,24.32927131652832,0.0
28,-61.72698211669922,-48.306419372558594,1.0
29,-3.686464548110962,-90.24317932128906,1.0
30,-57.8387336730957,-62.549930572509766,0.0
31,73.68171691894531,-27.36427116394043,1.0
32,39.968910217285156,12.799087524414062,0.0
33,39.59469223022461,48.70567321777344,0.0
34,-0.5520074963569641,-56.33961868286133,0.0
35,-50.17657470703125,-16.296602249145508,1.0
36,-12.451760292053223,65.20205688476562,0.0
37,-48.47026062011719,-19.7811279296875,0.0
38,-8.462687492370605,-26.741352081298828,0.0
39,9.98625659942627,-59.596336364746094,0.0
40,-74.98199462890625,45.205604553222656,0.0
41,30.384336471557617,12.465231895446777,0.0
42,33.281620025634766,42.36109161376953,0.0
43,14.105908393859863,-82.96808624267578,0.0
44,-30.36326026916504,31.86542320251465,0.0
45,-60.55742263793945,-61.93814468383789,0.0
46,-19.908288955688477,23.235471725463867,0.0
47,41.0322380065918,62.81269454956055,0.0
48,52.90468215942383,-3.6570968627929688,1.0
49,-10.689974784851074,-50.59431457519531,0.0
50,19.973146438598633,49.48622512817383,0.0
51,39.609378814697266,-62.19978332519531,1.0
52,-22.80450439453125,36.37726593017578,0.0
