,x,y,target
0,-2.035902500152588,5.902523040771484,0.0
1,26.369049072265625,34.99386215209961,1.0
2,32.33906936645508,-11.889776229858398,1.0
3,1.0534290075302124,16.09526824951172,0.0
4,-8.660614967346191,8.6470947265625,1.0
5,-19.47248077392578,-13.320733070373535,0.0
6,31.261272430419922,42.07548522949219,0.0
7,6.7798848152160645,-3.7559311389923096,0.0
8,1.8201833963394165,-22.239681243896484,0.0
9,30.96986198425293,-16.634401321411133,0.0
10,-51.09109115600586,29.065582275390625,0.0
11,35.782188415527344,18.505502700805664,0.0
12,34.07985305786133,-19.016693115234375,1.0
13,-9.298239707946777,-25.54046058654785,0.0
14,5.802234649658203,22.12406349182129,1.0
15,32.22944259643555,-14.227046012878418,0.0
16,28.981027603149414,-35.757144927978516,0.0
17,-14.29489517211914,-14.788443565368652,0.0
18,40.53178024291992,-2.163454294204712,1.0
19,-1.1698507070541382,17.445283889770508,0.0
20,-15.383283615112305,43.527915954589844,1.0
21,34.270263671875,41.82212448120117,0.0
22,26.496646881103516,-55.084495544433594,0.0
23,25.071147918701172,-34.93943786621094,0.0
24,28.436126708984375,-15.887389183044434,1.0
25,9.37129020690918,-46.691925048828125,0.0
26,20.75231170654297,-51.51359939575195,0.0
27,1.5398492813110352,-36.71658706665039,0.0
28,-46.446372985839844,25.881275177001953,1.0
29,-19.689695358276367,-55.463260650634766,1.0
30,-21.285486221313477,-20.008729934692383,0.0
31,-10.862200736999512,42.513999938964844,0.0
32,31.885183334350586,42.05326843261719,0.0
33,12.495089530944824,18.758142471313477,1.0
34,-18.16820526123047,-31.503597259521484,0.0
35,-9.338446617126465,37.84795379638672,1.0
36,33.24101638793945,44.286529541015625,0.0
37,-20.80387306213379,-32.688350677490234,0.0
38,26.60074806213379,-54.190765380859375,0.0
39,36.9189338684082,-1.68416428565979,0.0
40,-56.70538330078125,17.629945755004883,1.0
41,16.397825241088867,-32.549171447753906,0.0
42,-9.114080429077148,-0.044568195939064026,1.0
43,-15.612710952758789,44.038818359375,1.0
44,-0.25174376368522644,16.045650482177734,0.0
