,x,y,target
0,-3.3882076740264893,2.1553213596343994,0.0
1,-0.293749064207077,4.6082763671875,1.0
2,-39.347145080566406,38.99213409423828,1.0
3,-16.608671188354492,-14.30085563659668,0.0
4,-13.332443237304688,33.390316009521484,1.0
5,-11.615947723388672,-38.864036560058594,0.0
6,69.08246612548828,15.50231647491455,0.0
7,-15.585525512695312,21.227785110473633,0.0
8,15.247794151306152,-16.67005729675293,0.0
9,-43.03496170043945,31.881200790405273,0.0
10,-25.343420028686523,-13.008267402648926,0.0
11,-12.204833030700684,-43.80891799926758,0.0
12,-39.758453369140625,32.40866470336914,1.0
13,-6.232295513153076,-36.82362365722656,0.0
14,-11.06763744354248,45.79939270019531,1.0
15,-41.2867431640625,36.47291564941406,0.0
16,-3.5637075901031494,-34.47860336303711,0.0
17,-9.050191879272461,-28.117706298828125,0.0
18,4.313212871551514,27.186283111572266,1.0
19,-3.4218151569366455,-5.775659084320068,0.0
20,-18.48365020751953,41.51846694946289,1.0
21,70.10071563720703,17.50860595703125,0.0
22,-20.9240779876709,-54.90347671508789,0.0
23,-1.8319954872131348,-19.42470359802246,0.0
24,-42.93473434448242,29.403772354125977,1.0
25,-18.071603775024414,-54.47737503051758,0.0
26,-15.244253158569336,-42.158809661865234,0.0
27,17.827791213989258,-21.344615936279297,0.0
28,-13.50427532196045,50.0806884765625,1.0
29,-18.95864486694336,33.4697151184082,1.0
30,4.510589599609375,-37.82859420776367,0.0
31,-28.559043884277344,47.22771453857422,0.0
32,68.31810760498047,16.18377113342285,0.0
33,12.536908149719238,3.7722327709198,1.0
34,20.04794692993164,-24.821895599365234,0.0
35,-11.289271354675293,4.765222549438477,1.0
36,69.1668930053711,16.864063262939453,0.0
37,0.4754788875579834,-41.31503677368164,0.0
38,-46.90021896362305,30.521188735961914,0.0
39,-4.145260334014893,-45.036354064941406,0.0
40,34.25169372558594,28.967308044433594,1.0
41,16.967182159423828,-38.275390625,0.0
42,-13.938396453857422,21.025087356567383,1.0
43,-24.928577423095703,-1.5279306173324585,1.0
44,45.690677642822266,3.952648162841797,0.0
45,19.221843719482422,-23.160232543945312,0.0
